Ecoli_Full_Process,Ecoli_Min_Process,Salmonella_Full_Process,Salmonella_Min_Process,Ecoli_Full_WT,Ecoli_Full_DTA/DL,Ecoli_Full_DTA,Ecoli_Min_WT,Ecoli_Min_DTA/DL,Ecoli_Min_DTA,Salmonella_Full_WT,Salmonella_Full_DTA,Salmonella_Full_DTA/IL,Salmonella_Min_WT,Salmonella_Min_DTA,Salmonella_Min_DTA/IL,fp_dist
0.0,6.0,0.0,15.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,29067.6533083082,5477.610633259235,30896.387871686497,30896.387871686497,14
0.0,6.0,1.0,0.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,31594.783265274287,22
0.0,6.0,1.0,1.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,2.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,3.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,30896.387871686497,22
0.0,6.0,1.0,4.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5476.490696909293,30896.359820496724,31594.783265274287,22
0.0,6.0,1.0,5.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,6.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,7.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5476.490696909293,30896.359820496724,30896.359820496724,22
0.0,6.0,1.0,8.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5475.236511254579,30882.424030005903,31594.783265274287,22
0.0,6.0,1.0,9.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,10.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,11.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5475.236511254579,30882.424030005903,30882.424030005903,22
0.0,6.0,1.0,12.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,31594.783265274287,22
0.0,6.0,1.0,13.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,14.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,1.0,15.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,30896.387871686497,22
0.0,6.0,2.0,0.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,31594.783265274287,22
0.0,6.0,2.0,1.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,2.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,3.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,30896.387871686497,22
0.0,6.0,2.0,4.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5476.490696909293,30896.359820496724,31594.783265274287,22
0.0,6.0,2.0,5.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,6.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,7.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5476.490696909293,30896.359820496724,30896.359820496724,22
0.0,6.0,2.0,8.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5475.236511254579,30882.424030005903,31594.783265274287,22
0.0,6.0,2.0,9.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,10.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,11.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5475.236511254579,30882.424030005903,30882.424030005903,22
0.0,6.0,2.0,12.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,31594.783265274287,22
0.0,6.0,2.0,13.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,14.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,2.0,15.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,30896.387871686497,22
0.0,6.0,3.0,0.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5477.610633259235,30896.387871686497,31594.783265274287,15
0.0,6.0,3.0,1.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,2.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,3.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5477.610633259235,30896.387871686497,30896.387871686497,14
0.0,6.0,3.0,4.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5476.490696909293,30896.359820496724,31594.783265274287,15
0.0,6.0,3.0,5.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,6.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,7.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5476.490696909293,30896.359820496724,30896.359820496724,14
0.0,6.0,3.0,8.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5475.236511254579,30882.424030005903,31594.783265274287,15
0.0,6.0,3.0,9.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,10.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,11.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5475.236511254579,30882.424030005903,30882.424030005903,14
0.0,6.0,3.0,12.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5477.610633259235,30896.387871686497,31594.783265274287,15
0.0,6.0,3.0,13.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,14.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,3.0,15.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6663.535273708686,28476.186592479997,28476.186592479997,5477.610633259235,30896.387871686497,30896.387871686497,14
0.0,6.0,4.0,0.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5477.610633259235,30896.387871686497,31594.783265274287,14
0.0,6.0,4.0,1.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,2.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,3.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5477.610633259235,30896.387871686497,30896.387871686497,14
0.0,6.0,4.0,4.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5476.490696909293,30896.359820496724,31594.783265274287,14
0.0,6.0,4.0,5.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,6.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,7.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5476.490696909293,30896.359820496724,30896.359820496724,14
0.0,6.0,4.0,8.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5475.236511254579,30882.424030005903,31594.783265274287,14
0.0,6.0,4.0,9.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,10.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,11.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5475.236511254579,30882.424030005903,30882.424030005903,14
0.0,6.0,4.0,12.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5477.610633259235,30896.387871686497,31594.783265274287,14
0.0,6.0,4.0,13.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,14.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5234.627443642027,5234.627443642027,5234.627443642027,16
0.0,6.0,4.0,15.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6662.573075886479,28476.16282249793,29067.6533083082,5477.610633259235,30896.387871686497,30896.387871686497,14
0.0,6.0,5.0,0.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,31594.783265274287,22
0.0,6.0,5.0,1.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,5.0,2.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5234.627443642027,5234.627443642027,5234.627443642027,22
0.0,6.0,5.0,3.0,25101.381091644696,24618.62057895396,25101.381091644696,5467.399208159898,5467.399208159898,5467.399208159898,6454.913161281859,6454.913161281859,6454.913161281859,5477.610633259235,30896.387871686497,30896.387871686497,22
